inventory_id,source_path,line,anchor,rule_text,extraction_basis,decision_kind,language,domain,backend_expected,detector_expected,fixture_expected,test_expected,failure_criterion,source_hash
ARS-RULE-01340,ai-ressources/conventions/diagrams.md,106,#redundancy-vs-complementarity,What IS redundancy (forbidden): a prose paragraph that restates what an adjacent diagram already expresses.,normative-keyword+colon-normative,executable-candidate,language-agnostic,conventions,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:1e49dbd1a868d17d1cf47faf1a618a3feb865d127ff452a6d56fa8064e14486c
ARS-RULE-01355,ai-ressources/conventions/naming.md,8,#rules,Markdown extension | `.md` | Never `.markdown`,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,conventions,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ef766f038f1f1eb95d0f008e20f225172f4f3eaab28b3fca6471904d18719367
ARS-RULE-01356,ai-ressources/conventions/naming.md,9,#rules,Index extension | `.yaml` | Never `.yml`,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,conventions,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ef766f038f1f1eb95d0f008e20f225172f4f3eaab28b3fca6471904d18719367
ARS-RULE-01358,ai-ressources/conventions/naming.md,11,#rules,Spaces | Forbidden | Use hyphens instead,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,conventions,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ef766f038f1f1eb95d0f008e20f225172f4f3eaab28b3fca6471904d18719367
ARS-RULE-01359,ai-ressources/conventions/naming.md,12,#rules,Accents / special chars | Forbidden | ASCII only in paths,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,conventions,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ef766f038f1f1eb95d0f008e20f225172f4f3eaab28b3fca6471904d18719367
ARS-RULE-01360,ai-ressources/conventions/naming.md,18,#macos-warning,Always use the **exact casing** of the real file: lowercase kebab-case.,normative-keyword+colon-normative,executable-candidate,language-agnostic,conventions,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ef766f038f1f1eb95d0f008e20f225172f4f3eaab28b3fca6471904d18719367
ARS-RULE-01363,ai-ressources/conventions/naming.md,25,#encoding,Line endings | LF (`\n`) — never CRLF,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,conventions,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ef766f038f1f1eb95d0f008e20f225172f4f3eaab28b3fca6471904d18719367
ARS-RULE-01365,ai-ressources/conventions/naming.md,27,#encoding,Trailing whitespace | Forbidden (except Markdown),list-or-table-row+normative-keyword,executable-candidate,language-agnostic,conventions,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:ef766f038f1f1eb95d0f008e20f225172f4f3eaab28b3fca6471904d18719367
ARS-RULE-01663,ai-ressources/design/components/buttons.md,21,#variant-hierarchy,Primary button draws the eye — never compete with two primaries in one view,list-or-table-row+normative-keyword,executable-candidate,typescript,design,source-family:typescript_ui,source-family.typescript_ui.detector,generated/typescript_ui,pytest:tests/test_conventions_source_family_checks.py::typescript_ui,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:4b2e76a8426110ea4e7f8d079476c83cbfd9cf14976c38f02620764061f55b9d
ARS-RULE-01664,ai-ressources/design/components/buttons.md,22,#variant-hierarchy,"Destructive buttons should not also be primary-styled unless it is the sole CTA (e.g., ""Delete account"" confirmation)",list-or-table-row+normative-keyword,executable-candidate,typescript,design,source-family:typescript_ui,source-family.typescript_ui.detector,generated/typescript_ui,pytest:tests/test_conventions_source_family_checks.py::typescript_ui,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:4b2e76a8426110ea4e7f8d079476c83cbfd9cf14976c38f02620764061f55b9d
ARS-RULE-01680,ai-ressources/design/components/buttons.md,56,#focus-ring,Use `:focus-visible` (web) — not `:focus` — to avoid ring on mouse click,list-or-table-row+normative-keyword+colon-normative,executable-candidate,typescript,design,source-family:typescript_ui,source-family.typescript_ui.detector,generated/typescript_ui,pytest:tests/test_conventions_source_family_checks.py::typescript_ui,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:4b2e76a8426110ea4e7f8d079476c83cbfd9cf14976c38f02620764061f55b9d
ARS-RULE-01683,ai-ressources/design/components/buttons.md,64,#loading-state,Always disable during loading — prevent double-submit. Spinner: 16px (matches icon slot),list-or-table-row+normative-keyword+colon-normative,executable-candidate,typescript,design,source-family:typescript_ui,source-family.typescript_ui.detector,generated/typescript_ui,pytest:tests/test_conventions_source_family_checks.py::typescript_ui,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:4b2e76a8426110ea4e7f8d079476c83cbfd9cf14976c38f02620764061f55b9d
ARS-RULE-01684,ai-ressources/design/components/buttons.md,65,#loading-state,"Never change label text to ""Saving..."" — the width shift is disorienting",list-or-table-row+normative-keyword,executable-candidate,typescript,design,source-family:typescript_ui,source-family.typescript_ui.detector,generated/typescript_ui,pytest:tests/test_conventions_source_family_checks.py::typescript_ui,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:4b2e76a8426110ea4e7f8d079476c83cbfd9cf14976c38f02620764061f55b9d
ARS-RULE-01689,ai-ressources/design/components/buttons.md,74,#allowed-combinations,Icon only | `[✕]` | Requires `aria-label` + tooltip,list-or-table-row,executable-candidate,typescript,design,source-family:typescript_ui,source-family.typescript_ui.detector,generated/typescript_ui,pytest:tests/test_conventions_source_family_checks.py::typescript_ui,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:4b2e76a8426110ea4e7f8d079476c83cbfd9cf14976c38f02620764061f55b9d
ARS-RULE-01710,ai-ressources/design/components/buttons.md,122,#rules,Always paired with a visible label — never a standalone toggle without text,list-or-table-row+normative-keyword,executable-candidate,typescript,design,source-family:typescript_ui,source-family.typescript_ui.detector,generated/typescript_ui,pytest:tests/test_conventions_source_family_checks.py::typescript_ui,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:4b2e76a8426110ea4e7f8d079476c83cbfd9cf14976c38f02620764061f55b9d
ARS-RULE-01712,ai-ressources/design/components/buttons.md,124,#rules,"Tap target: entire row (label + toggle) should be tappable, not just the toggle",list-or-table-row+normative-keyword,executable-candidate,typescript,design,source-family:typescript_ui,source-family.typescript_ui.detector,generated/typescript_ui,pytest:tests/test_conventions_source_family_checks.py::typescript_ui,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:4b2e76a8426110ea4e7f8d079476c83cbfd9cf14976c38f02620764061f55b9d
ARS-RULE-01731,ai-ressources/design/components/buttons.md,168,#grouped-items,Search input at top when list has **10+ items** — always autofocused,list-or-table-row+normative-keyword,executable-candidate,typescript,design,source-family:typescript_ui,source-family.typescript_ui.detector,generated/typescript_ui,pytest:tests/test_conventions_source_family_checks.py::typescript_ui,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:4b2e76a8426110ea4e7f8d079476c83cbfd9cf14976c38f02620764061f55b9d
ARS-RULE-01749,ai-ressources/design/components/buttons.md,201,#rules,"Use for: view modes (List/Board/Calendar), theme (Light/Dark/System), time periods",list-or-table-row+normative-keyword+colon-normative,executable-candidate,typescript,design,source-family:typescript_ui,source-family.typescript_ui.detector,generated/typescript_ui,pytest:tests/test_conventions_source_family_checks.py::typescript_ui,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:4b2e76a8426110ea4e7f8d079476c83cbfd9cf14976c38f02620764061f55b9d
